location,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697
variable,Temperature,Temperature,Temperature
unit,°C,°C,°C
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected
resolution,daily,daily,daily
aggregation,Maximum,Minimum,Mean
timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected]
20190927T0000,22.15053,13.170529,17.390112
20190928T0000,19.82053,12.090529,15.882613
20190929T0000,25.990528,11.360529,18.44053
20190930T0000,20.270529,13.430529,16.941362
20191001T0000,24.240528,12.780529,17.651781
20191002T0000,15.8005295,9.960529,13.677613
20191003T0000,14.660529,5.6205287,10.344279
20191004T0000,14.720529,7.8805285,11.868028
20191005T0000,14.450529,11.400529,12.877613
20191006T0000,16.97053,11.360529,13.720112
20191007T0000,15.450529,8.8005295,11.673446
20191008T0000,22.63053,8.430529,15.358863
20191009T0000,17.180529,11.480529,13.107613
20191010T0000,15.780529,9.480529,12.115528
20191011T0000,19.97053,7.9105287,13.960114
20191012T0000,23.45053,10.630529,17.695946
20191013T0000,26.39053,12.770529,19.348866
20191014T0000,25.920528,13.600529,18.402613
20191015T0000,17.88053,10.180529,13.509278
20191016T0000,18.48053,7.2405286,12.873446
20191017T0000,21.45053,12.420529,16.283445
20191018T0000,19.330528,13.510529,16.245949
20191019T0000,18.07053,12.830529,14.784696
20191020T0000,22.780529,11.230529,16.966778
20191021T0000,17.23053,11.660529,15.043862
20191022T0000,18.940529,12.500529,14.835114
20191023T0000,21.830528,11.530529,15.610946
20191024T0000,19.020529,12.150529,15.870532
20191025T0000,18.020529,12.520529,14.733861
20191026T0000,21.280529,8.710529,15.168861
20191027T0000,20.330528,12.530529,15.935528
20191028T0000,12.670529,6.6505284,9.238862
20191029T0000,10.830529,8.3005295,9.56928
20191030T0000,10.590529,8.820529,9.822196
20191031T0000,14.900529,8.260529,10.577196
20191101T0000,17.32053,7.6705284,12.178864
20191102T0000,18.020529,12.140529,15.011779
20191103T0000,15.080529,9.8005295,12.005528
20191104T0000,14.870529,7.7205286,11.268029
20191105T0000,13.110529,6.1605287,9.64553
20191106T0000,10.640529,7.0505285,9.035113
20191107T0000,10.270529,3.5305285,7.3238616
20191108T0000,7.5005283,4.8305287,6.020529
20191109T0000,9.630529,3.0005286,6.2330284
20191110T0000,9.900529,0.32052866,4.9526124
20191111T0000,9.630529,1.9705287,5.7367787
20191112T0000,9.720529,2.5905285,5.764696
20191113T0000,8.160529,2.0605285,4.942611
20191114T0000,10.130529,1.2705287,5.481362
20191115T0000,10.5505295,3.8905284,6.3846965
20191116T0000,9.310529,3.6505284,5.3538623
20191117T0000,4.3305287,1.5705286,2.831362
20191118T0000,6.5005283,1.2205287,4.238862
20191119T0000,7.6005287,1.1905286,4.295529
20191120T0000,8.970529,2.2405286,5.068862
20191121T0000,10.870529,1.4205287,5.690945
20191122T0000,11.210529,3.1905286,6.8417783
20191123T0000,14.780529,3.6305285,8.041779
20191124T0000,12.260529,5.1405287,8.458028
20191125T0000,11.5505295,7.2805285,9.158863
20191126T0000,14.820529,5.9605284,10.536363
20191127T0000,12.870529,5.9305286,10.269696
20191128T0000,11.770529,8.880529,9.972196
20191129T0000,10.340529,5.8505287,8.64553
20191130T0000,7.4905286,3.2305286,4.9130282
20191201T0000,5.3505287,2.5305285,3.7163618
20191202T0000,6.4605284,-0.5494713,2.8880289
20191203T0000,6.3005285,-1.9494714,1.2042785
20191204T0000,6.4705286,-2.4094715,1.0513619
20191205T0000,6.3705287,0.53052866,3.5230284
20191206T0000,10.360529,2.0505285,5.2321954
20191207T0000,10.400529,5.4205284,8.6338625
20191208T0000,14.400529,3.8305285,9.138444
20191209T0000,9.100529,4.8605285,7.1334453
20191210T0000,6.0605288,-0.7394713,3.2159452
20191211T0000,6.8605285,-1.1094713,3.5146952
20191212T0000,5.8905287,2.2805285,3.8301122
20191213T0000,6.7205286,3.4005284,5.2792788
20191214T0000,10.190529,3.2405286,7.405529
20191215T0000,14.030529,9.110529,11.756363
20191216T0000,12.910529,3.9105287,8.763446
20191217T0000,13.090529,5.8305287,8.573863
20191218T0000,15.370529,7.8005285,10.641364
20191219T0000,12.590529,3.5805285,7.410946
20191220T0000,13.140529,2.7105286,7.6101117
20191221T0000,10.030529,2.6505284,6.509695
20191222T0000,10.0505295,6.3105288,7.8171964
20191223T0000,8.620529,5.0305285,6.399696
20191224T0000,11.960529,4.8305287,7.7934456
20191225T0000,8.650529,3.9305286,6.7767787
20191226T0000,8.280529,2.3005285,5.366779
20191227T0000,10.110529,6.1005287,7.679695
20191228T0000,7.0005283,1.8305286,4.3859444
20191229T0000,4.2305284,-0.52947134,1.3284453
20191230T0000,7.7605286,0.44052866,3.4617789
20191231T0000,8.560529,2.1805286,5.218028
20200101T0000,6.9605284,-0.30947134,2.910529
20200102T0000,8.090529,1.5605286,4.2809453
20200103T0000,11.930529,2.0405285,6.7338614
20200104T0000,8.160529,2.1905286,5.961778
20200105T0000,7.1005287,0.48052865,3.3401117
20200106T0000,8.080529,-0.82947135,2.9721954
20200107T0000,7.6905284,2.7405286,5.4284453
20200108T0000,8.950529,1.4605286,5.526362
20200109T0000,13.200529,8.990529,10.383028
20200110T0000,11.010529,5.540529,8.228863
20200111T0000,8.280529,2.6905286,5.429278
20200112T0000,7.6405287,1.4005287,3.8392782
20200113T0000,10.290529,3.2605286,6.303444
20200114T0000,13.410529,5.540529,8.697196
20200115T0000,13.3005295,4.5605288,7.633862
20200116T0000,13.0505295,4.9505286,7.843861
20200117T0000,9.160529,3.7705286,5.9230285
20200118T0000,6.6305285,2.0605285,3.9259453
20200119T0000,5.0205283,-0.5394713,1.1896952
20200120T0000,6.1005287,-1.9094714,1.7126117
20200121T0000,5.6105285,-1.6494713,0.93177867
20200122T0000,5.6505284,-2.0194714,0.7755285
20200123T0000,4.3905287,-1.3994713,0.95427865
20200124T0000,10.810529,2.1205285,6.6851125
20200125T0000,10.770529,5.0705285,7.9530277
20200126T0000,11.320529,3.2405286,6.767612
20200127T0000,12.750529,5.3205285,8.473028
20200128T0000,8.090529,3.8905284,6.1021953
20200129T0000,7.4205284,2.8105285,5.0842786
20200130T0000,14.090529,2.0705285,7.696779
20200131T0000,15.440529,9.200529,12.040946
20200201T0000,15.0505295,7.2805285,10.664696
20200202T0000,15.490529,9.090529,12.241779
20200203T0000,15.100529,11.380529,13.242195
20200204T0000,14.390529,3.2705286,6.0692787
20200205T0000,5.5305285,-0.16947135,2.785945
20200206T0000,8.330529,-0.70947134,3.3317785
20200207T0000,10.060529,-1.0194713,3.5405283
20200208T0000,11.810529,1.0805286,5.5821958
20200209T0000,12.310529,4.0805287,8.400529
20200210T0000,11.760529,7.9905286,9.349696
20200211T0000,7.8605285,3.8605285,5.6726117
20200212T0000,7.3605285,2.3305285,4.691779
20200213T0000,11.100529,1.5105287,6.656361
20200214T0000,9.460529,5.1105285,7.061779
20200215T0000,13.730529,3.4905286,8.067613
20200216T0000,17.940529,9.480529,13.300114
20200217T0000,12.600529,7.1005287,10.655112
20200218T0000,9.630529,3.3605285,6.1642785
20200219T0000,7.3405285,4.3405285,5.6817784
20200220T0000,13.310529,3.9405286,8.049695
20200221T0000,9.8005295,2.5005286,6.570112
20200222T0000,14.500529,2.8805285,8.385945
20200223T0000,15.650529,9.070529,12.497196
20200224T0000,16.680529,9.980529,12.833028
20200225T0000,12.070529,6.3005285,9.262197
20200226T0000,5.9705286,1.2405287,3.131362
20200227T0000,9.840529,0.60052866,3.8296955
20200228T0000,9.750529,0.09052865,5.0980287
20200229T0000,14.540529,7.7605286,10.797196
20200301T0000,13.240529,5.3905287,8.775112
20200302T0000,11.390529,3.0305285,6.665945
20200303T0000,8.100529,0.93052864,4.7905283
20200304T0000,10.440529,2.3605285,6.6859455
20200305T0000,11.570529,5.5705285,7.9667783
20200306T0000,7.7405286,4.0305285,6.009279
20200307T0000,8.500529,2.7005286,5.2213616
20200308T0000,13.410529,1.3705287,7.410528
20200309T0000,9.500529,3.4305286,7.0151114
20200310T0000,10.620529,2.5005286,7.038446
20200311T0000,17.06053,9.510529,13.000946
20200312T0000,16.610529,9.430529,12.795113
20200313T0000,11.460529,4.5905285,8.285529
20200314T0000,12.140529,4.8205285,8.471778
20200315T0000,16.40053,1.3805287,9.158862
20200316T0000,17.270529,4.040529,11.499279
20200317T0000,17.090528,9.510529,13.243861
20200318T0000,18.87053,8.3005295,13.537613
20200319T0000,19.020529,9.990529,14.5730295
20200320T0000,17.15053,10.910529,13.476363
20200321T0000,11.020529,5.2405286,8.968447
20200322T0000,11.940529,1.0205287,6.0517783
20200323T0000,10.110529,-1.7494713,3.2409458
20200324T0000,9.900529,-1.0994713,3.860945
20200325T0000,10.160529,-2.4594715,3.3713617
20200326T0000,11.690529,-1.2494713,4.664279
20200327T0000,13.590529,0.73052865,7.083862
20200328T0000,15.920529,6.2105284,10.577611
20200329T0000,8.570529,3.1705287,4.6146955
20200330T0000,9.560529,0.7005287,4.6680293
20200331T0000,10.820529,-2.2594714,3.9884453
20200401T0000,11.630529,-1.5794713,5.058446
20200402T0000,14.110529,3.6005285,8.494696
20200403T0000,12.790529,3.5805285,8.469279
20200404T0000,16.850529,4.4905286,10.530111
20200405T0000,19.580528,5.1005287,12.468445
20200406T0000,20.260529,8.650529,14.427196
20200407T0000,22.47053,11.380529,16.278864
20200408T0000,22.350529,10.420529,16.495527
20200409T0000,22.29053,12.710529,17.425531
20200410T0000,23.080528,8.450529,16.618444
20200411T0000,22.760529,9.120529,16.934694
20200412T0000,22.600529,11.8005295,17.778862
20200413T0000,21.57053,10.310529,16.105947
20200414T0000,12.830529,0.60052866,8.168445
20200415T0000,19.680529,0.68052864,10.704277
20200416T0000,22.580528,9.660529,16.305946
20200417T0000,23.80053,13.660529,18.936779
20200418T0000,22.330528,15.720529,19.245111
20200419T0000,23.31053,12.200529,17.840948
20200420T0000,21.340528,8.850529,15.46053
20200421T0000,22.440529,9.920529,15.490529
20200422T0000,21.750528,7.0105286,14.716779
20200423T0000,21.97053,8.900529,15.995946
20200424T0000,22.63053,10.850529,17.550947
20200425T0000,20.770529,13.040529,17.311361
20200426T0000,21.20053,11.170529,16.098444
20200427T0000,22.240528,10.230529,17.015947
20200428T0000,17.160528,11.850529,14.611363
20200429T0000,16.740528,9.410529,13.161778
20200430T0000,14.560529,9.920529,12.552612
20200501T0000,14.140529,7.4205284,11.596363
20200502T0000,13.970529,7.8505287,11.472195
20200503T0000,19.340528,5.0705285,12.996779
20200504T0000,20.82053,12.540529,16.438862
20200505T0000,14.880529,11.830529,12.98428
20200506T0000,18.690529,9.980529,13.743028
20200507T0000,21.600529,5.2305284,14.800114
20200508T0000,25.21053,13.040529,19.897198
20200509T0000,25.70053,16.90053,21.593027
20200510T0000,24.680529,16.73053,20.732615
20200511T0000,16.580528,4.8705287,9.667612
20200512T0000,16.360529,1.9405286,9.8751135
20200513T0000,16.240528,7.2705283,12.023029
20200514T0000,16.520529,8.510529,12.190112
20200515T0000,16.850529,6.5105286,12.245944
20200516T0000,20.270529,6.7205286,13.817612
20200517T0000,20.510529,9.920529,15.185113
20200518T0000,23.090528,9.830529,16.587612
20200519T0000,23.88053,13.210529,18.603027
20200520T0000,23.600529,12.770529,18.611776
20200521T0000,25.530529,11.390529,19.41553
20200522T0000,27.48053,15.720529,21.573862
20200523T0000,20.40053,8.670529,14.398446
20200524T0000,18.590528,7.6005287,14.121362
20200525T0000,20.12053,10.950529,15.593446
20200526T0000,21.37053,8.920529,15.680946
20200527T0000,23.31053,7.7005286,16.408445
20200528T0000,21.500528,12.220529,17.289696
20200529T0000,21.360529,7.4905286,15.602193
20200530T0000,21.500528,8.630529,15.513863
20200531T0000,21.510529,7.9405284,15.480529
20200601T0000,24.87053,8.620529,17.693863
20200602T0000,25.260529,12.660529,19.926779
20200603T0000,24.57053,15.850529,19.511778
20200604T0000,17.680529,13.780529,16.053446
20200605T0000,17.780529,10.580529,14.62928
20200606T0000,19.430529,13.220529,16.057196
20200607T0000,18.30053,11.860529,14.580113
20200608T0000,18.37053,11.600529,14.815529
20200609T0000,15.410529,10.880529,13.625946
20200610T0000,16.63053,12.330529,14.465114
20200611T0000,21.100529,12.400529,16.625946
20200612T0000,26.87053,11.540529,19.726778
20200613T0000,21.87053,14.180529,17.355946
20200614T0000,20.37053,13.820529,16.768862
20200615T0000,20.740528,14.200529,17.849281
20200616T0000,20.340528,15.000529,17.700945
20200617T0000,16.580528,13.790529,14.996362
20200618T0000,20.680529,9.5505295,15.508862
20200619T0000,19.770529,11.470529,16.307613
20200620T0000,22.670528,11.790529,17.733864
20200621T0000,24.100529,15.130529,19.848444
20200622T0000,24.32053,16.420528,20.202196
20200623T0000,28.06053,13.760529,21.29261
20200624T0000,28.940529,13.380529,21.929695
20200625T0000,28.73053,14.870529,22.855947
20200626T0000,28.750528,18.95053,23.771362
20200627T0000,28.89053,19.530529,24.353865
20200628T0000,24.81053,18.260529,21.242197
20200629T0000,22.170528,16.20053,19.116364
20200630T0000,24.830528,11.690529,19.524694
20200701T0000,29.420528,17.740528,23.402197
20200702T0000,22.910528,18.160528,20.629278
20200703T0000,22.420528,14.960529,19.183445
20200704T0000,25.04053,13.650529,19.998446
20200705T0000,26.30053,15.070529,21.737612
20200706T0000,21.32053,12.980529,18.399279
20200707T0000,23.030529,11.810529,17.854277
20200708T0000,26.110529,13.390529,20.551777
20200709T0000,29.97053,17.350529,24.22303
20200710T0000,28.15053,17.500528,23.367615
20200711T0000,21.30053,14.280529,17.515945
20200712T0000,25.010529,10.980529,18.58428
20200713T0000,25.690529,12.310529,19.41303
20200714T0000,24.30053,16.170528,20.63303
20200715T0000,20.88053,16.14053,18.398445
20200716T0000,20.360529,15.670529,17.668032
20200717T0000,20.80053,14.990529,17.523447
20200718T0000,24.940529,12.630529,19.520947
20200719T0000,27.15053,15.710529,22.060112
20200720T0000,29.580528,18.06053,24.169281
20200721T0000,27.510529,16.48053,22.181778
20200722T0000,26.20053,15.100529,21.207195
20200723T0000,27.45053,17.57053,22.570114
20200724T0000,24.72053,17.340528,21.408028
20200725T0000,27.12053,15.890529,21.74636
20200726T0000,24.910528,19.100529,22.166779
20200727T0000,31.39053,15.920529,24.048447
20200728T0000,27.30053,20.06053,24.138449
20200729T0000,26.88053,16.190529,22.064278
20200730T0000,30.70053,17.520529,24.411776
20200731T0000,33.87053,19.95053,27.402617
20200801T0000,33.28053,20.930529,27.450111
20200802T0000,25.670528,19.05053,22.233442
20200803T0000,18.940529,15.150529,17.924278
20200804T0000,19.97053,13.3005295,16.341364
20200805T0000,25.090528,11.650529,18.532196
20200806T0000,27.160528,13.650529,20.753443
20200807T0000,29.65053,17.13053,23.731363
20200808T0000,31.510529,18.38053,25.490946
20200809T0000,31.47053,20.180529,26.22928
20200810T0000,32.400528,19.670528,26.653025
20200811T0000,32.150528,21.82053,27.071777
20200812T0000,33.130527,21.000528,27.36178
20200813T0000,29.05053,21.260529,25.960947
20200814T0000,23.690529,19.71053,21.561777
20200815T0000,27.440529,16.73053,22.557198
20200816T0000,30.270529,17.20053,23.510948
20200817T0000,24.04053,17.14053,20.805944
20200818T0000,23.23053,16.610529,19.835947
20200819T0000,27.840528,15.590529,22.083029
20200820T0000,32.53053,17.760529,25.705528
20200821T0000,33.220528,19.940529,26.834694
20200822T0000,25.13053,19.15053,22.198034
20200823T0000,23.000528,15.430529,19.730112
20200824T0000,23.55053,15.360529,19.376364
20200825T0000,27.31053,13.490529,20.503862
20200826T0000,24.54053,17.82053,21.866362
20200827T0000,25.07053,14.370529,20.25678
20200828T0000,21.31053,16.06053,18.64386
20200829T0000,18.760529,12.930529,15.507197
20200830T0000,15.460529,11.3005295,13.490945
20200831T0000,19.72053,12.700529,15.649696
20200901T0000,18.940529,12.420529,15.703862
20200902T0000,21.15053,13.010529,16.874697
20200903T0000,23.830528,13.000529,18.531778
20200904T0000,28.020529,15.170529,21.846779
20200905T0000,26.510529,17.830528,22.10678
20200906T0000,20.940529,14.870529,17.851362
20200907T0000,22.360529,11.860529,16.557613
20200908T0000,23.910528,12.140529,18.131361
20200909T0000,26.690529,14.690529,20.45886
20200910T0000,25.72053,15.950529,20.645947
20200911T0000,25.71053,15.120529,20.543447
20200912T0000,27.360529,17.39053,22.338861
20200913T0000,28.240528,17.190529,22.477613
20200914T0000,30.07053,16.510529,23.500113
20200915T0000,30.500528,19.87053,25.115114
20200916T0000,30.350529,21.20053,25.124695
20200917T0000,27.750528,15.730529,21.213861
20200918T0000,26.63053,14.100529,19.873861
20200919T0000,24.65053,13.200529,19.76053
20200920T0000,26.20053,16.56053,20.641779
20200921T0000,24.760529,16.360529,20.507612
20200922T0000,25.04053,16.600529,20.423864
20200923T0000,22.760529,16.510529,19.096777
20200924T0000,22.680529,13.710529,18.45053
20200925T0000,15.090529,8.3005295,11.270112
20200926T0000,10.260529,6.6605287,8.518446
20200927T0000,15.100529,7.6505284,9.902195
20200928T0000,16.170528,4.8305287,10.693028
20200929T0000,16.440529,10.340529,13.178863
20200930T0000,20.39053,9.560529,14.975945
20201001T0000,21.04053,12.200529,14.98511
20201002T0000,21.47053,11.370529,14.995945
20201003T0000,16.610529,8.500529,12.032195
20201004T0000,16.80053,11.180529,13.032612
20201005T0000,14.620529,9.010529,11.961362
20201006T0000,17.110529,10.640529,13.51678
20201007T0000,13.660529,10.470529,11.943028
20201008T0000,19.420528,10.660529,14.753861
20201009T0000,20.07053,11.470529,15.758445
20201010T0000,13.960529,8.770529,11.660946
20201011T0000,12.270529,4.6205287,8.620946
20201012T0000,11.920529,6.6205287,9.290945
20201013T0000,13.600529,7.3605285,10.083446
20201014T0000,13.570529,4.8305287,8.717196
20201015T0000,11.450529,6.0305285,8.596779
20201016T0000,12.900529,7.2605286,9.741778
20201017T0000,12.400529,5.6005287,9.213445
20201018T0000,12.610529,7.1905284,9.575112
20201019T0000,15.3005295,5.3905287,9.715945
20201020T0000,19.910528,4.6605287,12.095529
20201021T0000,23.160528,10.810529,16.465113
20201022T0000,20.240528,11.040529,15.747195
20201023T0000,17.45053,12.510529,14.215115
20201024T0000,16.930529,9.510529,13.050946
20201025T0000,20.770529,6.4905286,13.559279
20201026T0000,13.540529,6.6305285,9.831362
20201027T0000,13.580529,4.8205285,9.129696
20201028T0000,16.430529,10.360529,12.885113
20201029T0000,15.170529,10.780529,12.985944
20201030T0000,17.240528,11.490529,14.123862
20201031T0000,17.97053,7.9705286,12.988864
20201101T0000,18.70053,12.160529,15.276362
20201102T0000,23.430529,17.020529,19.298445
20201103T0000,17.81053,9.630529,12.06928
20201104T0000,11.530529,5.6605287,9.035112
20201105T0000,14.490529,4.0505285,8.449278
20201106T0000,13.490529,2.9605286,7.741363
20201107T0000,16.830528,4.9105287,10.368031
20201108T0000,17.21053,8.210529,12.638446
20201109T0000,16.860529,10.250529,13.037613
20201110T0000,16.110529,7.3005285,11.679279
20201111T0000,14.600529,6.7805285,11.035111
20201112T0000,15.290529,6.2005286,10.139697
20201113T0000,16.360529,8.760529,12.08303
20201114T0000,17.80053,8.170529,11.7276125
20201115T0000,17.910528,7.9005284,13.181362
20201116T0000,14.650529,7.8505287,10.518863
20201117T0000,12.8005295,6.0005283,9.706364
20201118T0000,15.090529,5.1505284,9.185529
20201119T0000,13.180529,7.290529,9.886362
20201120T0000,8.130529,2.3505285,5.7305284
20201121T0000,7.2305284,-0.18947133,3.5996952
20201122T0000,9.420529,3.0205286,5.7596955
20201123T0000,9.990529,5.0805287,6.752196
20201124T0000,10.090529,1.7205287,5.230945
20201125T0000,11.650529,2.0605285,6.1605296
20201126T0000,12.190529,4.790529,7.3896956
20201127T0000,12.200529,1.9805287,6.2646956
20201128T0000,7.7305284,1.4605286,4.2926116
20201129T0000,3.3305285,-1.5394714,0.3055286
20201130T0000,4.4505286,-2.7894714,0.52802855
20201201T0000,5.1305285,1.1805286,3.397195
20201202T0000,4.3805285,0.55052865,2.8751123
20201203T0000,6.9105287,-0.69947135,2.9942787
20201204T0000,7.0305285,3.1005285,4.753862
20201205T0000,6.2805285,1.2105286,3.8771954
20201206T0000,6.6405287,1.2705287,4.2888618
20201207T0000,6.7005286,0.45052865,3.9446957
20201208T0000,6.9205284,-0.07947134,2.8584452
20201209T0000,3.3805285,1.4305286,2.5096953
20201210T0000,3.9205287,-1.2494713,0.8167786
20201211T0000,6.790529,-0.9194713,2.6617785
20201212T0000,9.620529,5.6405287,7.2651124
20201213T0000,7.8605285,4.2305284,6.0971947
20201214T0000,12.660529,2.9505286,6.228028
20201215T0000,11.080529,4.7305284,8.169278
20201216T0000,12.020529,5.6505284,8.008445
20201217T0000,10.680529,4.1805286,7.308862
20201218T0000,12.130529,3.9705286,6.8921947
20201219T0000,11.520529,1.8705287,6.303863
20201220T0000,10.110529,5.5005283,7.4930286
20201221T0000,12.780529,3.3905284,7.9942794
20201222T0000,15.840529,11.510529,13.463445
20201223T0000,17.05053,11.8005295,13.337195
20201224T0000,11.910529,2.8105285,8.078862
20201225T0000,3.8705285,-0.5394713,1.8171953
20201226T0000,2.8605285,-1.4094714,0.17302859
20201227T0000,6.5305285,-1.2694713,3.0217783
20201228T0000,5.9405284,2.6205285,4.4563622
20201229T0000,7.0105286,2.3505285,4.6434455
20201230T0000,5.8905287,0.54052866,2.8805285
20201231T0000,5.8605285,-0.20947134,2.817612
20210101T0000,4.1505284,-0.9194713,1.5813618
20210102T0000,5.7005286,-0.7394713,1.2346953
20210103T0000,2.6005285,-1.2994714,0.25136194
20210104T0000,3.5705285,-1.3094714,0.5184453
20210105T0000,2.5405285,-1.2594713,0.3642787
20210106T0000,3.8705285,0.0005286578,1.7142786
20210107T0000,3.0405285,-1.1894714,0.8984452
20210108T0000,2.5705285,-1.6794714,0.35219526
20210109T0000,3.0505285,-2.9194715,-0.5778046
20210110T0000,2.6105285,-4.6694713,-1.5728048
20210111T0000,1.0105287,-4.6994715,-2.0782216
20210112T0000,4.6805286,-1.0894713,2.5046952
20210113T0000,6.7105284,-1.1894714,3.387612
20210114T0000,6.5605288,0.13052866,1.5201122
20210115T0000,1.1105287,-4.709471,-0.85155463
20210116T0000,0.41052866,-4.5994716,-2.0123882
20210117T0000,4.3505287,-0.04947134,2.0117786
20210118T0000,4.7505283,-1.5894713,2.1230288
20210119T0000,8.410529,-1.6694714,2.2146952
20210120T0000,10.070529,1.0505286,4.384695
20210121T0000,11.030529,2.7005286,8.024695
20210122T0000,12.070529,3.8305285,8.674695
20210123T0000,7.0505285,1.7805287,4.0076118
20210124T0000,4.3305287,0.38052866,1.886362
20210125T0000,3.5205286,-0.38947132,1.585945
20210126T0000,4.2305284,-1.4394714,0.9667786
20210127T0000,4.6405287,-0.65947133,2.4580286
20210128T0000,12.910529,3.4305286,8.699696
20210129T0000,10.750529,6.7105284,9.315946
20210130T0000,9.450529,5.6505284,7.211363
20210131T0000,8.580529,2.7205286,6.533029
20210201T0000,11.210529,6.2205286,8.417611
20210202T0000,13.370529,5.1305285,9.573863
20210203T0000,15.250529,8.510529,11.5713625
20210204T0000,14.040529,5.2705283,9.132611
20210205T0000,13.290529,7.3005285,10.263029
20210206T0000,14.780529,6.6305285,9.913446
20210207T0000,10.160529,3.8205285,7.1688614
20210208T0000,5.9005284,0.80052865,2.2980285
20210209T0000,5.6505284,-1.1694714,1.5334454
20210210T0000,-1.3694713,-4.3194714,-2.7761383
20210211T0000,-1.9594713,-8.149471,-4.914888
20210212T0000,1.7105286,-5.8694715,-3.136138
20210213T0000,0.010528658,-7.1494713,-3.862388
20210214T0000,2.7205286,-6.4394712,-2.4107215
20210215T0000,7.2805285,-1.7594713,3.1305287
20210216T0000,14.250529,2.0405285,7.706362
20210217T0000,12.200529,6.8205285,9.351361
20210218T0000,15.770529,1.2005286,9.024279
20210219T0000,14.890529,8.990529,11.566363
20210220T0000,18.360529,5.7005286,10.233446
20210221T0000,16.520529,3.2905285,9.244279
20210222T0000,18.010529,0.85052866,9.486362
20210223T0000,18.70053,9.680529,12.732196
20210224T0000,20.440529,8.960529,12.982196
20210225T0000,18.07053,8.770529,13.295944
20210226T0000,15.410529,7.6405287,11.029695
20210227T0000,11.480529,3.0905285,7.8121963
20210228T0000,12.370529,-0.30947134,4.213862
20210301T0000,13.740529,0.34052867,6.5813622
20210302T0000,16.740528,2.0005286,8.963862
20210303T0000,16.90053,5.7705283,11.144696
20210304T0000,14.770529,7.540529,10.540529
20210305T0000,8.270529,3.8605285,6.821779
20210306T0000,9.960529,-1.4794713,4.054279
20210307T0000,11.960529,0.61052865,6.363029
20210308T0000,9.500529,0.7605287,4.8671956
20210309T0000,9.160529,0.49052867,4.6742787
20210310T0000,11.510529,2.3205285,6.818029
20210311T0000,14.390529,8.110529,10.968862
